Processo|NumeroInscricao|DtInicio|DtFim
1711200026979021|60746948038942|01012018|
1711280028411011|84046101000940|01012018|
1711280028413011|84046101001670|01012018|
1711270028414011|08343492000472|01012018|
1711240028415011|60746948357452|01012018|
1711280028416011|84046101001912|01012018|
1711290028417011|00399857002846|01012018|
1711290028418011|91235549001516|01012018|
1711240028419011|60746948357967|01012018|
1711280028420011|84046101002722|01012018|
1711240028421011|60746948358009|01012018|
1711270028422011|08343492000553|01012018|
1711290028425011|79743837000180|01012018|
1711280028427011|08343492000634|01012018|
1711280028426011|84046101004261|01012018|
1711290028428011|91235549001869|01012018|
1711280028429011|84046101005233|01012018|
1711220028430011|60746948242639|01012018|
1711280028431011|08343492000804|01012018|
1711250028432011|60746948359153|01012018|
1711280028433011|84046101005314|01012018|
1711220028434011|60746948245735|01012018|
1711240028435011|60746948359668|01012018|
1711280028436011|84046101005748|01012018|
1711280028437011|08343492000987|01012018|
1711280028438011|84046101009816|01012018|
1711220028439011|60746948246111|01012018|
1711280028441011|08343492001010|01012018|
1711280028442011|84046101012523|01012018|
1711290028444011|20814017000190|01012018|
1711280028445011|84046101012604|01012018|
1711270028446011|60746948247355|01012018|
1711290028440011|31928567000156|01012018|
1711280028448011|08343492001282|01012018|
1711280028449011|84046101012795|01012018|
1711290028443011|77388007000408|01012018|
1711270028450011|60746948249218|01012018|
1711280028451011|84046101012876|01012018|
1711280028452011|84046101014062|01012018|
1711280028453011|84046101015620|01012018|
1711200028454011|76093731000786|01012018|
1711290028455011|59179838000560|01012018|
1711280028456011|84046101018564|01012018|
1711270028457011|60746948249560|01012018|
1711280028458011|84046101019021|01012018|
1711280028459011|84046101022839|01012018|
1711280028460011|84046101023487|01012018|
1711290028461011|91235549002407|01012018|
1711280028462011|84046101023649|01012018|
1711280028463011|84046101023720|01012018|
1711290028464011|76093731000190|01012018|
1711200026829021|60746948028980|01012018|
1711280028466011|02363619000196|01012018|
1711220028467011|60746948252600|01012018|
1711290028468011|04869287000141|01012018|
1711240028469011|60746948252782|01012018|
1711240028471011|60746948253320|01012018|
1711280028123031|19394808000129|01012018|
1711220028472011|60746948253754|01012018|
1711290028365021|19394808001796|01012018|
1711290028474011|61186888013333|01012018|
1711290028070031|19394808001443|01012018|
1711290028475011|83011247001021|01012018|
1711290028477011|45990181001231|01012018|
1711230026298041|83310441004295|01012018|
1711290027106021|61186888007520|01012018|
1711290028478011|75315333017346|01012018|
1711290026916021|61186888000274|01012018|
1711170028479011|01640625000180|01012018|
1711290026957021|61186888001831|01012018|
1711200028480011|83310441001601|01012018|
1711010028481011|10970887000285|01012018|
1711290028482011|59179838002857|01012018|
1711290026942021|61186888001599|01012018|
1711280028483011|10970887000366|01012018|
1711290027098021|61186888007015|01012018|
1711200025566021|60746948000112|01012018|
1711290027123021|61186888009735|01012018|
1711290027141031|61186888009905|01012018|
1711280028484011|10970887000447|01012018|
1711290028473021|61186888013686|01012018|
1711280028485011|10970887000528|01012018|
1711270028487011|17027806000680|01012018|
1711280028488011|84046101023991|01012018|
1711280028489011|10970887000609|01012018|
1711280028490011|08343492001363|01012018|
1711290028491011|01335813000103|01012018|
1711290028492011|59179838000307|01012018|
1711290028493011|59275792009610|01012018|
1711280028494011|84046101024700|01012018|
1711290028495011|61186888013929|01012018|
1711280028496011|10970887000790|01012018|
1711280028497011|08343492001444|01012018|
1711290028498011|59179838004396|01012018|
1711290027428021|61186888014496|01012018|
1711270028499011|09863853001101|01012018|
1711290028500011|51990778000126|01012018|
1711290028501011|11158422000297|01012018|
1711280028502011|08343492001959|01012018|
1711280028503011|10970887000870|01012018|
1711290028504011|59275792004902|01012018|
1711290028505011|12493046000179|01012018|
1711280028506011|10970887001257|01012018|
1711290028507011|59275792005208|01012018|
1711280028508011|08343492002092|01012018|
1711290028509011|47508411012596|01012018|
1711280028510011|84046101026150|01012018|
1711280028511011|10970887001338|01012018|
1711280028512011|08343492002254|01012018|
1711280028513011|84046101027202|01012018|
1711280028514011|10970887001761|01012018|
1711290028515011|93929784000118|01012018|
1711280028516011|08343492002335|01012018|
1711280028517011|10970887002814|01012018|
1711280028518011|84046101027636|01012018|
1711290028519011|59275792006948|01012018|
1711280028520011|08343492005431|01012018|
1711280028521011|10970887003039|01012018|
1711290028522011|47508411013304|01012018|
1711280028523011|84046101030181|01012018|
1711280028525011|10970887003110|01012018|
1711280028527011|84046101030343|01012018|
1711290028528011|47508411022559|01012018|
1711290028529011|75315333006735|01012018|
1711280028530011|08343492011083|01012018|
1711280028531011|84046101030777|01012018|
1711280028532011|84046101033440|01012018|
1711290028533011|47508411034212|01012018|
1711280028534011|08343492011164|01012018|
1711280028535011|84046101034683|01012018|
1711290028537011|60394723002864|01012018|
1711280028538011|84046101034845|01012018|
1711280028539011|08343492012640|01012018|
1711280028540011|84046101035817|01012018|
1711280028541011|08343492013370|01012018|
1711280028543011|47508411036002|01012018|
1711280028544011|84046101037003|01012018|
1711280028546011|08343492013450|01012018|
1711280028548011|84046101037194|01012018|
1711290028549011|47508411043637|01012018|
1711290028547011|13574594010230|01012018|
1711280028550011|84046101037941|01012018|
1711280028551011|08343492020074|01012018|
1711170028552011|75315333008789|01012018|
1711290028553011|19152575000158|01012018|
1711280028555011|84046101038328|01012018|
1711280028554011|33000167006576|01012018|
1711290028556011|47508411044609|01012018|
1711280028557011|84046101038670|01012018|
1711290028558011|59275792009700|01012018|
1711280028559011|08343492021046|01012018|
1711280028560011|84046101038913|01012018|
1711280028562011|84046101039057|01012018|
1711280028563011|47508411048604|01012018|
1711280028564011|08343492021208|01012018|
1711280028565011|84046101039561|01012018|
1711290028567011|47508411058154|01012018|
1711280028568011|84046101040144|01012018|
1711290028566011|13574594011120|01012018|
1711280028569011|08343492025629|01012018|
1711280028570011|84046101040306|01012018|
1711290028571011|75127720000111|01012018|
1711280028572011|84046101040497|01012018|
1711290028574011|05644020000119|01012018|
1711280028575011|84046101040578|01012018|
1711290028573011|13574594013506|01012018|
1711280028576011|84046101040730|01012018|
1711280028578011|84046101041035|01012018|
1711290028579011|47508411085046|01012018|
1711290028577011|13574594017242|01012018|
1711280028580011|84046101041620|01012018|
1711290028254021|05635291001260|01012018|
1711290028583011|29309127005480|01012018|
1711280028584011|84046101042783|01012018|
1711270028585011|07857217000161|01012018|
1711280028586011|84046101044301|01012018|
1711280028587011|47508411086360|01012018|
1711280026839021|61068276000104|01012018|
1711280028581011|09041168000110|01012018|
1711290028582011|13574594018052|01012018|
1711280028589011|84046101044484|01012018|
1711280028592011|84046101044565|01012018|
1711290028593011|47508411089203|01012018|
1711290028588011|13574594035496|01012018|
1711290028594011|29309127007424|01012018|
1711090028590011|87134086000204|01012018|
1711280028595011|84046101045707|01012018|
1711280028591011|09041168000209|01012018|
1711290028596011|06191223000240|01012018|
1711280028597011|84046101045880|01012018|
1711290028598011|47508411089386|01012018|
1711290028599011|01984199000100|01012018|
1711290028600011|33295346001195|01012018|
1711280028601011|84046101045960|01012018|
1711290028602011|47508411092506|01012018|
1711290028603011|29309127012266|01012018|
1711280028604011|84046101046770|01012018|
1711280028605011|84046101047076|01012018|
1711280028606011|84046101047661|01012018|
1711290028607011|47508411092840|01012018|
1711280028608011|84046101047742|01012018|
1711290028609011|29309127013580|01012018|
1711270028610011|02578564000131|01012018|
1711280028612011|84046101047823|01012018|
1711280028613011|84046101048048|01012018|
1711290028614011|47508411093065|01012018|
1711220028611011|27865757002148|01012018|
1711290028615011|09122002000128|01012018|
1711270028616011|02578564000212|01012018|
1711290028617011|49475833000360|01012018|
1711280028618011|84046101049281|01012018|
1711280028619011|84046101049362|01012018|
1711290028620011|16514187000181|01012018|
1711270028621011|02578564000301|01012018|
1711280028622011|84046101053556|01012018|
1711290028623011|47508411093901|01012018|
1711290028624011|29309127016920|01012018|
1711280028625011|84046101056229|01012018|
1711270028626011|02578564000484|01012018|
1711280028627011|84046101056571|01012018|
1711270025580021|04033254000167|01012018|
1711270028629011|15102288000182|01012018|
1711280028630011|84046101056814|01012018|
1711290028631011|62895230000385|01012018|
1711270028633011|02578564000646|01012018|
1711290028634011|47508411094207|01012018|
1711290028628011|33000167009834|01012018|
1711270028635011|15102288005656|01012018|
1711290028636011|13436092001847|01012018|
1711220028632011|27865757002733|01012018|
1711270028637011|02578564000808|01012018|
1711290028638011|47508411094703|01012018|
1711290028639011|45990181002718|01012018|
1711280028640011|84046101057462|01012018|
1711280028642011|84046101057543|01012018|
1711290028643011|18826614000192|01012018|
1711290028641011|03961576000103|01012018|
1711270028644011|15102288026068|01012018|
1711280028645011|84046101057705|01012018|
1711290028647011|47508411095947|01012018|
1711270028650011|15102288032971|01012018|
1711280028651011|84046101057896|01012018|
1711010028653011|15102288033862|01012018|
1711290028655011|47508411096323|01012018|
1711270028656011|15102288039801|01012018|
1711220028652011|27865757005244|01012018|
1711270028654011|00409834000155|01012018|
1711280028657011|60854189000292|01012018|
1711270028659011|10220039004165|01012018|
1711280028660011|60854189000616|01012018|
1711270028661011|10220039004599|01012018|
1711240028658011|00409834000589|01012018|
1711290028663011|59104760000191|01012018|
1711280028664011|09449680000108|01012018|
1711290028666011|42150391000170|01012018|
1711290028665011|13564886000148|01012018|
1711280028667011|47508411096676|01012018|
1711280028668011|09464945000139|01012018|
1711290028669011|47508411096919|01012018|
1711280028670011|09486157000143|01012018|
1711290028671011|47508411098024|01012018|
1711290028672011|42150391001223|01012018|
1711290028673011|72908817000416|01012018|
1711290028675011|47508411098105|01012018|
1711290028676011|07552379000191|01012018|
1711290028677011|59104760000353|01012018|
1711290028678011|63411623000843|01012018|
1711280028679011|47508411098881|01012018|
1711090028680011|42816108000105|01012018|
1711290028682011|58506155000184|01012018|
1711280028681011|33000167024981|01012018|
